日時,気温_屋内,気温_屋外,湿度_屋内,湿度_屋外,露点温度_屋内,露点温度_屋外,体感温度_屋内,体感温度_屋外,気圧,1時間雨量,降雨時総雨量,1日総雨量,1週間総雨量,1か月総雨量,最終降雨日時,風向,風速,瞬間風速,最大瞬間風速,日照量
2021-04-26 23:50:00+09:00,20.1,12.1,46,54,8.1,3.1,19.4,12.1,1025.4,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,145,0.0,0.0,20.6,0.0
2021-04-26 23:45:00+09:00,20.1,12.1,46,52,8.1,2.6,19.4,12.1,1025.2,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,148,0.0,0.0,20.6,0.0
2021-04-26 23:40:00+09:00,20.1,12.1,46,51,8.1,2.3,19.4,12.1,1025.6,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,144,0.0,0.0,20.6,0.0
2021-04-26 23:35:00+09:00,20.1,12.1,46,51,8.1,2.3,19.4,12.1,1025.2,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,177,0.2,1.1,20.6,0.0
2021-04-26 23:30:00+09:00,20.2,12.1,46,51,8.2,2.3,19.5,12.1,1025.3,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,180,0.0,0.0,20.6,0.0
2021-04-26 23:25:00+09:00,20.2,12.1,47,51,8.6,2.3,19.5,12.1,1025.2,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,183,0.0,0.0,20.6,0.0
2021-04-26 23:20:00+09:00,20.3,12.1,47,51,8.6,2.3,19.6,12.1,1025.1,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,163,0.0,0.0,20.6,0.0
2021-04-26 23:15:00+09:00,20.3,12.1,47,51,8.6,2.3,19.6,12.1,1025.0,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,41,2.0,3.4,20.6,0.0
2021-04-26 23:10:00+09:00,20.3,12.3,47,51,8.6,2.4,19.6,12.3,1025.1,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,131,0.0,0.0,20.6,0.0
2021-04-26 23:05:00+09:00,20.3,12.3,47,50,8.6,2.2,19.6,12.3,1025.0,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,194,0.0,0.0,20.6,0.0
2021-04-26 23:00:00+09:00,20.4,12.4,48,50,9.0,2.3,19.7,12.4,1025.2,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,161,0.4,1.1,20.6,0.0
2021-04-26 22:55:00+09:00,20.4,12.4,48,51,9.0,2.5,19.7,12.4,1025.1,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,143,0.2,1.1,20.6,0.0
2021-04-26 22:50:00+09:00,20.4,12.4,49,51,9.3,2.5,19.8,12.4,1025.1,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,181,0.0,0.0,20.6,0.0
2021-04-26 22:45:00+09:00,20.5,12.4,49,51,9.4,2.5,19.9,12.4,1024.9,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,200,0.7,1.1,20.6,0.0
2021-04-26 22:40:00+09:00,20.5,12.4,50,52,9.7,2.8,19.9,12.4,1024.7,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,119,0.0,0.0,20.6,0.0
2021-04-26 22:35:00+09:00,20.5,12.4,50,52,9.7,2.8,19.9,12.4,1024.7,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,119,0.0,0.0,20.6,0.0
2021-04-26 22:30:00+09:00,20.6,12.4,51,51,10.1,2.5,20.1,12.4,1024.8,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,119,0.0,0.0,20.6,0.0
2021-04-26 22:25:00+09:00,20.6,12.4,51,52,10.1,2.8,20.1,12.4,1024.9,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,119,0.0,0.0,20.6,0.0
2021-04-26 22:20:00+09:00,20.7,12.5,51,52,10.2,2.9,20.2,12.5,1024.9,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,201,0.2,1.1,20.6,0.0
2021-04-26 22:15:00+09:00,20.7,12.5,51,52,10.2,2.9,20.2,12.5,1024.9,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,204,0.0,0.0,20.6,0.0
2021-04-26 22:10:00+09:00,20.8,12.5,51,52,10.3,2.9,20.2,12.5,1024.8,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,204,0.0,0.0,20.6,0.0
2021-04-26 22:05:00+09:00,20.8,12.6,51,51,10.3,2.7,20.2,12.6,1024.9,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,197,0.0,0.0,20.6,0.0
2021-04-26 22:00:00+09:00,20.8,12.6,51,51,10.3,2.7,20.2,12.6,1024.9,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,190,0.0,0.0,20.6,0.0
2021-04-26 21:55:00+09:00,20.9,12.6,51,51,10.4,2.7,20.4,12.6,1024.9,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,182,0.0,0.0,20.6,0.0
2021-04-26 21:50:00+09:00,20.9,12.6,52,51,10.7,2.7,20.4,12.6,1024.7,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,199,0.2,1.1,20.6,0.0
2021-04-26 21:45:00+09:00,21.0,12.7,52,51,10.8,2.8,20.5,12.7,1024.7,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,176,0.0,0.0,20.6,0.0
2021-04-26 21:40:00+09:00,21.0,12.7,52,52,10.8,3.1,20.5,12.7,1024.5,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,207,0.0,0.0,20.6,0.0
2021-04-26 21:35:00+09:00,21.0,12.8,52,52,10.8,3.2,20.5,12.8,1024.7,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,197,0.4,1.1,20.6,0.0
2021-04-26 21:30:00+09:00,21.0,12.8,52,51,10.8,2.9,20.5,12.8,1024.6,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,177,0.0,0.0,20.6,0.0
2021-04-26 21:25:00+09:00,21.0,12.8,52,51,10.8,2.9,20.5,12.8,1024.5,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,212,0.0,0.0,20.6,0.0
2021-04-26 21:20:00+09:00,21.0,12.8,52,50,10.8,2.6,20.5,12.8,1024.3,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,167,0.0,0.0,20.6,0.0
2021-04-26 21:15:00+09:00,20.9,12.9,51,49,10.4,2.4,20.4,12.9,1024.2,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,200,0.2,1.1,20.6,0.0
2021-04-26 21:10:00+09:00,20.7,13.0,49,49,9.6,2.5,20.1,13.0,1024.3,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,193,0.7,1.1,20.6,0.0
2021-04-26 21:05:00+09:00,20.6,12.9,45,49,8.3,2.4,19.9,12.9,1024.2,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,208,0.0,0.0,20.6,0.0
2021-04-26 21:00:00+09:00,20.5,13.0,45,49,8.2,2.5,19.8,13.0,1024.0,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,208,0.0,0.0,20.6,0.0
2021-04-26 20:55:00+09:00,20.5,13.1,45,48,8.2,2.3,19.8,13.1,1024.1,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,210,1.6,2.2,20.6,0.0
2021-04-26 20:50:00+09:00,20.5,13.1,44,48,7.8,2.3,19.8,13.1,1023.8,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,201,0.2,1.1,20.6,0.0
2021-04-26 20:45:00+09:00,20.6,13.1,44,48,7.9,2.3,19.9,13.1,1023.8,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,212,0.0,0.0,20.6,0.0
2021-04-26 20:40:00+09:00,20.6,13.1,45,48,8.3,2.3,19.9,13.1,1023.7,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,205,0.2,1.1,20.6,0.0
2021-04-26 20:35:00+09:00,20.6,13.2,45,48,8.3,2.4,19.9,13.2,1023.5,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,187,0.4,1.1,20.6,0.0
2021-04-26 20:30:00+09:00,20.7,13.2,45,47,8.3,2.2,20.0,13.2,1023.7,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,203,0.9,2.2,20.6,0.0
2021-04-26 20:25:00+09:00,20.7,13.2,45,48,8.3,2.4,20.0,13.2,1023.6,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,198,0.0,0.0,20.6,0.0
2021-04-26 20:20:00+09:00,20.8,13.3,45,47,8.4,2.2,20.1,13.3,1023.5,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,198,0.0,0.0,20.6,0.0
2021-04-26 20:15:00+09:00,20.8,13.4,45,47,8.4,2.3,20.1,13.4,1023.4,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,211,0.7,1.1,20.6,0.0
2021-04-26 20:10:00+09:00,20.8,13.4,45,47,8.4,2.3,20.1,13.4,1023.1,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,209,0.7,1.1,20.6,0.0
2021-04-26 20:05:00+09:00,20.8,13.5,44,47,8.1,2.4,20.1,13.5,1023.3,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,194,0.0,0.0,20.6,0.0
2021-04-26 20:00:00+09:00,20.9,13.6,44,47,8.2,2.5,20.2,13.6,1023.1,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,222,0.4,1.1,20.6,0.0
2021-04-26 19:55:00+09:00,20.9,13.5,44,47,8.2,2.4,20.2,13.5,1023.2,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,180,0.2,1.1,20.6,0.0
2021-04-26 19:50:00+09:00,20.9,13.5,44,46,8.2,2.1,20.2,13.5,1022.7,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,206,0.2,1.1,20.6,0.0
2021-04-26 19:45:00+09:00,20.8,13.5,44,46,8.1,2.1,20.1,13.5,1022.9,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,204,0.7,1.1,20.6,0.0
2021-04-26 19:40:00+09:00,20.7,13.6,43,46,7.7,2.2,20.0,13.6,1022.7,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,209,0.0,0.0,20.6,0.0
2021-04-26 19:35:00+09:00,20.6,13.7,43,46,7.6,2.3,19.8,13.7,1022.7,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,205,1.1,1.1,20.6,0.0
2021-04-26 19:30:00+09:00,20.5,13.8,42,46,7.2,2.4,19.7,13.8,1022.5,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,193,0.4,1.1,20.6,0.0
2021-04-26 19:25:00+09:00,20.3,13.8,41,45,6.6,2.0,19.4,13.8,1022.6,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,139,0.2,1.1,20.6,0.0
2021-04-26 19:20:00+09:00,20.1,13.9,41,45,6.4,2.1,19.2,13.9,1022.5,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,205,0.7,1.1,20.6,0.0
2021-04-26 19:15:00+09:00,20.1,14.1,41,45,6.4,2.4,19.2,14.1,1022.3,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,186,0.2,1.1,20.6,0.0
2021-04-26 19:10:00+09:00,20.1,14.1,41,44,6.4,2.0,19.2,14.1,1022.2,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,189,0.2,1.1,20.6,0.0
2021-04-26 19:05:00+09:00,20.2,14.1,41,43,6.6,1.7,19.4,14.1,1022.3,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,195,0.0,0.0,20.6,0.0
2021-04-26 19:00:00+09:00,20.2,14.2,41,42,6.6,1.5,19.4,14.2,1022.0,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,182,0.0,0.0,20.6,0.0
2021-04-26 18:55:00+09:00,20.2,14.3,41,42,6.6,1.5,19.4,14.3,1021.9,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,178,0.0,0.0,20.6,0.0
2021-04-26 18:50:00+09:00,20.2,14.3,41,43,6.6,1.9,19.4,14.3,1021.6,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,201,0.0,0.0,20.6,0.0
2021-04-26 18:45:00+09:00,20.2,14.4,41,43,6.6,2.0,19.4,14.4,1021.4,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,214,0.0,0.0,20.6,0.0
2021-04-26 18:40:00+09:00,20.2,14.5,40,41,6.2,1.4,19.3,14.5,1021.5,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,185,0.2,1.1,20.6,0.0
2021-04-26 18:35:00+09:00,20.2,14.6,40,39,6.2,0.8,19.3,14.6,1021.6,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,183,0.0,0.0,20.6,0.0
2021-04-26 18:30:00+09:00,20.2,14.7,40,39,6.2,0.9,19.3,14.7,1021.3,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,179,0.7,1.1,20.6,0.0
2021-04-26 18:25:00+09:00,20.2,14.7,40,39,6.2,0.9,19.3,14.7,1021.1,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,212,0.0,0.0,20.6,0.36
2021-04-26 18:20:00+09:00,20.3,14.9,40,39,6.2,1.1,19.4,14.9,1021.0,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,208,0.2,1.1,20.6,2.57
2021-04-26 18:15:00+09:00,20.3,15.1,39,39,5.9,1.3,19.4,15.1,1021.0,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,156,0.9,2.2,20.6,3.79
2021-04-26 18:10:00+09:00,20.3,15.2,38,39,5.5,1.4,19.3,15.2,1020.8,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,203,0.2,1.1,20.6,7.34
2021-04-26 18:05:00+09:00,20.3,15.4,37,39,5.1,1.5,19.3,15.4,1020.4,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,206,1.1,1.1,20.6,10.77
2021-04-26 18:00:00+09:00,20.4,15.6,38,38,5.6,1.3,19.5,15.6,1020.7,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,209,0.7,1.1,20.6,14.68
2021-04-26 17:55:00+09:00,20.5,16.1,38,34,5.7,0.2,19.6,16.1,1020.3,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,214,0.2,1.1,20.6,17.73
2021-04-26 17:50:00+09:00,20.5,16.3,38,30,5.7,-1.3,19.6,16.3,1020.4,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,196,0.9,1.1,20.6,20.8
2021-04-26 17:45:00+09:00,20.6,16.5,38,30,5.8,-1.1,19.7,16.5,1020.5,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,168,0.0,0.0,20.6,24.71
2021-04-26 17:40:00+09:00,20.6,17.0,38,27,5.8,-2.1,19.7,17.0,1020.0,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,35,1.6,2.2,20.6,27.28
2021-04-26 17:35:00+09:00,20.6,17.4,38,18,5.8,-7.2,19.7,17.4,1019.9,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,54,3.4,4.5,20.6,33.76
2021-04-26 17:30:00+09:00,20.6,17.4,38,18,5.8,-7.2,19.7,17.4,1019.9,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,313,4.9,6.9,20.6,44.65
2021-04-26 17:25:00+09:00,20.5,17.6,38,18,5.7,-7.0,19.6,17.6,1019.6,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,22,2.5,3.4,20.6,55.41
2021-04-26 17:20:00+09:00,20.6,17.8,37,18,5.4,-6.9,19.7,17.8,1019.4,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,28,2.9,3.4,20.6,61.17
2021-04-26 17:15:00+09:00,20.5,18.0,37,18,5.3,-6.7,19.6,18.0,1019.4,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,257,5.1,8.1,20.6,68.02
2021-04-26 17:10:00+09:00,20.5,18.4,37,17,5.3,-7.1,19.6,18.4,1019.1,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,297,2.9,3.4,20.6,78.41
2021-04-26 17:05:00+09:00,20.6,18.4,38,17,5.8,-7.1,19.7,18.4,1019.1,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,338,2.5,4.5,20.6,96.65
2021-04-26 17:00:00+09:00,20.6,18.4,39,17,6.2,-7.1,19.7,18.4,1018.9,0.0,0.0,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,202,1.8,2.2,20.6,125.76
2021-04-26 16:55:00+09:00,20.6,18.2,39,17,6.2,-7.2,19.7,18.2,1018.8,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,314,4.3,5.8,20.6,131.39
2021-04-26 16:50:00+09:00,20.6,18.2,39,17,6.2,-7.2,19.7,18.2,1018.7,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,328,4.9,6.9,20.6,184.73
2021-04-26 16:45:00+09:00,20.6,18.4,39,17,6.2,-7.1,19.7,18.4,1018.7,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,301,3.4,5.8,20.6,207.73
2021-04-26 16:40:00+09:00,20.6,18.7,39,17,6.2,-6.8,19.7,18.7,1018.4,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,36,3.1,3.4,20.6,218.12
2021-04-26 16:35:00+09:00,20.6,18.8,39,16,6.2,-7.6,19.7,18.8,1018.3,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,23,4.5,6.9,20.6,232.44
2021-04-26 16:30:00+09:00,20.6,18.7,39,17,6.2,-6.8,19.7,18.7,1018.4,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,9,4.9,5.8,20.6,250.66
2021-04-26 16:25:00+09:00,20.6,18.5,39,17,6.2,-7.0,19.7,18.5,1018.5,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,51,2.5,4.5,20.6,274.15
2021-04-26 16:20:00+09:00,20.6,18.8,39,17,6.2,-6.8,19.7,18.8,1018.5,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,339,8.3,12.5,20.6,294.46
2021-04-26 16:15:00+09:00,20.6,19.0,39,16,6.2,-7.4,19.7,19.0,1018.3,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,46,6.3,8.1,20.6,312.69
2021-04-26 16:10:00+09:00,20.6,18.9,39,17,6.2,-6.7,19.7,18.9,1018.4,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,332,2.9,4.5,20.6,324.93
2021-04-26 16:05:00+09:00,20.6,18.9,39,16,6.2,-7.5,19.7,18.9,1018.2,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,7,3.8,4.5,20.6,337.03
2021-04-26 16:00:00+09:00,20.6,18.8,39,16,6.2,-7.6,19.7,18.8,1018.3,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,317,2.5,3.4,20.6,358.69
2021-04-26 15:55:00+09:00,20.6,19.3,39,16,6.2,-7.2,19.7,19.3,1018.1,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,29,3.6,5.8,20.6,373.86
2021-04-26 15:50:00+09:00,20.5,19.6,39,16,6.1,-6.9,19.6,19.6,1018.1,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,343,3.4,5.8,20.6,383.03
2021-04-26 15:45:00+09:00,20.5,19.4,39,16,6.1,-7.1,19.6,19.4,1018.2,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,344,1.3,2.2,20.6,407.25
2021-04-26 15:40:00+09:00,20.5,19.2,39,16,6.1,-7.2,19.6,19.2,1017.9,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,62,1.6,2.2,20.6,414.23
2021-04-26 15:35:00+09:00,20.5,19.4,38,16,5.7,-7.1,19.6,19.4,1017.8,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,4,3.4,5.8,20.6,433.8
2021-04-26 15:30:00+09:00,20.5,19.6,38,16,5.7,-6.9,19.6,19.6,1017.9,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,333,4.9,8.1,20.6,448.11
2021-04-26 15:25:00+09:00,20.5,19.2,38,16,5.7,-7.2,19.6,19.2,1017.8,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,219,1.6,2.2,20.6,451.54
2021-04-26 15:20:00+09:00,20.4,19.8,38,15,5.6,-7.6,19.5,19.8,1017.8,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,54,6.5,8.1,20.6,485.79
2021-04-26 15:15:00+09:00,20.4,19.5,38,16,5.6,-7.0,19.5,19.5,1017.5,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,182,0.9,1.1,20.6,508.43
2021-04-26 15:10:00+09:00,20.4,19.1,38,15,5.6,-8.1,19.5,19.1,1017.6,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,37,3.1,3.4,20.6,472.34
2021-04-26 15:05:00+09:00,20.4,19.3,37,16,5.2,-7.2,19.4,19.3,1017.5,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,350,3.4,4.5,20.6,491.42
2021-04-26 15:00:00+09:00,20.3,19.6,37,14,5.1,-8.6,19.3,19.6,1017.7,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,63,6.0,9.2,20.6,525.67
2021-04-26 14:55:00+09:00,20.3,18.7,36,16,4.7,-7.6,19.3,18.7,1017.6,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,39,3.8,5.8,20.6,569.6
2021-04-26 14:50:00+09:00,20.3,19.2,36,16,4.7,-7.2,19.3,19.2,1017.6,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,346,2.0,3.4,20.6,596.02
2021-04-26 14:45:00+09:00,20.2,18.9,35,16,4.3,-7.5,19.2,18.9,1017.5,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,312,3.8,5.8,20.6,589.05
2021-04-26 14:40:00+09:00,20.2,18.8,35,15,4.3,-8.4,19.2,18.8,1017.4,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,295,4.0,6.9,20.6,613.76
2021-04-26 14:35:00+09:00,20.2,18.8,35,16,4.3,-7.6,19.2,18.8,1017.5,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,325,3.8,5.8,20.6,618.16
2021-04-26 14:30:00+09:00,20.1,19.0,34,15,3.8,-8.2,19.1,19.0,1017.7,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,13,7.4,10.3,20.6,612.53
2021-04-26 14:25:00+09:00,20.1,18.2,34,16,3.8,-8.0,19.1,18.2,1017.4,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,186,1.3,2.2,20.6,602.01
2021-04-26 14:20:00+09:00,20.1,18.8,34,16,3.8,-7.6,19.1,18.8,1017.5,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,252,2.5,3.4,20.6,615.96
2021-04-26 14:15:00+09:00,20.1,18.6,34,15,3.8,-8.5,19.1,18.6,1017.5,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,41,6.5,8.1,20.6,637.62
2021-04-26 14:10:00+09:00,20.1,18.7,34,15,3.8,-8.4,19.1,18.7,1017.4,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,334,6.9,11.4,20.6,630.28
2021-04-26 14:05:00+09:00,20.1,18.5,34,15,3.8,-8.6,19.1,18.5,1017.7,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,11,5.4,8.1,20.6,642.38
2021-04-26 14:00:00+09:00,20.1,18.3,35,15,4.2,-8.8,19.1,18.3,1017.6,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,339,3.4,4.5,20.6,662.33
2021-04-26 13:55:00+09:00,20.1,18.8,35,14,4.2,-9.3,19.1,18.8,1017.8,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,213,1.8,2.2,20.6,675.79
2021-04-26 13:50:00+09:00,20.1,18.8,35,13,4.2,-10.2,19.1,18.8,1017.8,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,343,3.1,4.5,20.6,641.16
2021-04-26 13:45:00+09:00,20.1,18.2,35,14,4.2,-9.7,19.1,18.2,1017.9,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,30,2.9,4.5,20.6,718.36
2021-04-26 13:40:00+09:00,20.1,18.1,35,14,4.2,-9.8,19.1,18.1,1017.7,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,48,4.0,6.9,20.6,726.55
2021-04-26 13:35:00+09:00,20.1,18.6,35,13,4.2,-10.4,19.1,18.6,1017.9,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,48,1.6,3.4,20.6,735.73
2021-04-26 13:30:00+09:00,20.1,18.1,35,14,4.2,-9.8,19.1,18.1,1018.0,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,168,1.6,3.4,20.6,739.64
2021-04-26 13:25:00+09:00,20.0,17.9,35,14,4.1,-10.0,20.0,17.9,1018.1,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,216,0.9,1.1,20.6,740.5
2021-04-26 13:20:00+09:00,20.0,17.9,35,13,4.1,-10.9,20.0,17.9,1017.9,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,315,2.5,4.5,20.6,743.07
2021-04-26 13:15:00+09:00,20.0,17.9,35,13,4.1,-10.9,20.0,17.9,1018.0,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,299,0.9,1.1,20.6,755.67
2021-04-26 13:10:00+09:00,20.0,18.0,35,14,4.1,-9.9,20.0,18.0,1017.8,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,21,1.8,2.2,20.6,750.04
2021-04-26 13:05:00+09:00,19.9,17.4,35,14,3.9,-10.4,19.9,17.4,1017.8,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,350,2.9,3.4,20.6,742.58
2021-04-26 13:00:00+09:00,20.0,17.2,35,13,4.1,-11.4,20.0,17.2,1017.9,0.0,14.3,0.0,14.3,99.1,2021-04-25 18:37:00+09:00,49,2.7,5.8,20.6,753.95
